[[15, 40, 11], [38, 24, 7], [35, 41, 14], [29, 25, 32], [27, 10, 39], [4, 30, 18], [36, 13, 37], [42, 8, 19], [2, 6, 26], [23, 34, 5], [17, 22, 33], [16, 3, 12], [1, 0, 21], [31, 9, 20, 28]]
[[4, 1, 35], [30, 40, 3], [31, 13, 2], [42, 33, 9], [7, 27, 5], [41, 20, 15], [8, 37, 38], [26, 29, 21], [23, 12, 24], [34, 28, 18], [11, 19, 17], [39, 14, 36], [0, 32, 25], [10, 22, 6, 16]]
[[19, 20, 0], [7, 13, 23], [31, 12, 8], [36, 24, 9], [1, 22, 30], [14, 34, 16], [10, 29, 37], [18, 21, 6], [25, 15, 4], [38, 5, 41], [42, 27, 28], [2, 39, 3], [40, 35, 17], [26, 33, 32, 11]]
[[41, 38, 31], [17, 37, 7], [36, 0, 4], [19, 18, 14], [42, 20, 12], [8, 40, 15], [25, 30, 22], [32, 3, 27], [33, 24, 29], [34, 1, 10], [26, 11, 6], [28, 13, 35], [5, 9, 23], [21, 39, 16, 2]]
[[6, 22, 37], [4, 19, 36], [20, 25, 11], [40, 27, 8], [26, 0, 13], [39, 31, 32], [18, 38, 30], [33, 7, 29], [35, 12, 14], [28, 23, 15], [1, 41, 2], [5, 3, 42], [34, 24, 16], [21, 9, 10, 17]]
[[19, 35, 31], [2, 32, 15], [3, 14, 25], [18, 37, 34], [42, 24, 38], [7, 20, 8], [11, 16, 36], [40, 13, 21], [5, 26, 27], [29, 22, 28], [33, 23, 39], [12, 9, 10], [41, 30, 0], [4, 17, 6, 1]]
[[8, 26, 36], [30, 20, 9], [7, 29, 4], [2, 28, 21], [12, 11, 31], [27, 35, 37], [32, 23, 25], [41, 3, 34], [38, 22, 13], [18, 5, 40], [16, 10, 39], [1, 19, 6], [33, 14, 42], [24, 17, 0, 15]]
[[5, 2, 18], [30, 19, 33], [34, 25, 12], [36, 20, 14], [24, 15, 13], [29, 37, 3], [21, 23, 27], [35, 38, 9], [22, 32, 4], [11, 39, 10], [40, 31, 42], [16, 8, 7], [28, 1, 17], [0, 6, 41, 26]]
[[14, 38, 17], [40, 8, 20], [13, 25, 27], [30, 0, 11], [2, 33, 35], [16, 28, 26], [9, 1, 18], [41, 31, 34], [19, 3, 15], [37, 42, 10], [4, 29, 12], [24, 5, 7], [32, 36, 39], [6, 23, 22, 21]]
[[29, 38, 35], [32, 23, 28], [42, 24, 10], [33, 22, 25], [1, 30, 40], [18, 6, 14], [17, 39, 19], [12, 41, 27], [26, 2, 34], [16, 9, 13], [37, 15, 21], [11, 36, 5], [0, 7, 20], [31, 8, 4, 3]]
[[40, 14, 34], [1, 19, 38], [42, 30, 32], [37, 15, 26], [39, 16, 18], [17, 21, 2], [3, 33, 7], [11, 5, 10], [12, 35, 4], [8, 24, 23], [27, 41, 22], [0, 25, 6], [36, 31, 29], [28, 9, 13, 20]]
[[17, 13, 12], [26, 19, 1], [35, 36, 38], [39, 42, 30], [33, 37, 31], [8, 6, 9], [11, 16, 28], [32, 41, 14], [15, 3, 23], [5, 0, 21], [2, 20, 10], [18, 25, 22], [40, 7, 29], [27, 34, 4, 24]]
[[42, 19, 3], [17, 22, 36], [24, 8, 6], [5, 28, 16], [40, 39, 26], [11, 37, 23], [21, 2, 29], [9, 0, 31], [7, 10, 38], [41, 15, 14], [35, 30, 27], [18, 12, 1], [32, 34, 33], [4, 20, 13, 25]]
[[0, 18, 28], [4, 38, 35], [36, 17, 32], [6, 31, 29], [8, 11, 15], [20, 34, 12], [3, 9, 22], [10, 24, 19], [14, 41, 1], [37, 2, 7], [40, 23, 30], [21, 16, 26], [33, 5, 39], [25, 27, 42, 13]]
[[4, 3, 25], [15, 35, 14], [9, 2, 27], [23, 26, 32], [0, 13, 20], [38, 31, 7], [21, 12, 28], [40, 19, 33], [24, 17, 22], [5, 6, 29], [36, 39, 11], [8, 18, 34], [16, 10, 1], [37, 41, 30, 42]]
[[20, 12, 39], [5, 35, 24], [41, 6, 17], [13, 29, 4], [31, 8, 10], [15, 9, 40], [36, 37, 16], [19, 7, 2], [14, 26, 32], [23, 42, 11], [33, 25, 27], [22, 21, 30], [38, 1, 0], [18, 34, 28, 3]]
[[29, 15, 22], [28, 20, 6], [4, 13, 5], [33, 11, 16], [14, 32, 10], [42, 18, 34], [35, 1, 7], [9, 41, 3], [26, 8, 27], [38, 40, 23], [36, 12, 39], [2, 0, 24], [19, 17, 31], [25, 30, 37, 21]]
[[39, 36, 9], [38, 5, 3], [26, 31, 7], [16, 24, 14], [37, 34, 11], [32, 15, 6], [22, 28, 10], [4, 8, 2], [41, 33, 30], [17, 23, 42], [21, 12, 25], [0, 19, 29], [35, 13, 1], [40, 20, 18, 27]]
[[28, 32, 15], [9, 2, 13], [27, 17, 18], [31, 22, 25], [38, 37, 12], [35, 34, 36], [41, 20, 33], [42, 21, 11], [8, 26, 7], [23, 40, 3], [14, 0, 19], [6, 1, 29], [39, 16, 30], [10, 24, 4, 5]]
[[17, 38, 16], [7, 22, 36], [27, 9, 42], [37, 31, 15], [33, 23, 35], [24, 4, 34], [6, 26, 18], [10, 41, 25], [8, 0, 30], [1, 13, 5], [20, 40, 29], [28, 39, 14], [19, 3, 11], [32, 12, 2, 21]]
[[31, 3, 36], [42, 4, 14], [8, 21, 1], [41, 11, 27], [2, 40, 32], [39, 7, 23], [19, 24, 9], [25, 20, 12], [0, 17, 13], [6, 10, 18], [26, 5, 22], [30, 34, 33], [28, 16, 29], [15, 35, 37, 38]]
[[40, 32, 10], [8, 35, 22], [13, 15, 23], [31, 41, 3], [34, 9, 25], [38, 37, 39], [18, 19, 33], [24, 21, 0], [29, 7, 4], [2, 28, 42], [12, 20, 17], [6, 30, 26], [27, 1, 11], [16, 36, 5, 14]]
[[21, 31, 41], [32, 17, 42], [24, 27, 34], [6, 23, 19], [15, 4, 22], [5, 40, 12], [2, 14, 37], [3, 39, 0], [13, 7, 8], [33, 26, 35], [9, 18, 11], [28, 16, 38], [25, 29, 30], [10, 36, 20, 1]]
[[9, 33, 2], [25, 31, 34], [15, 28, 16], [42, 0, 5], [27, 1, 39], [7, 3, 22], [21, 4, 38], [18, 20, 35], [26, 10, 32], [30, 36, 37], [14, 40, 17], [8, 11, 13], [24, 23, 6], [41, 19, 29, 12]]
[[42, 10, 24], [25, 1, 3], [17, 9, 21], [11, 19, 18], [31, 14, 37], [26, 23, 6], [5, 41, 4], [0, 35, 30], [13, 22, 7], [33, 40, 34], [2, 32, 28], [29, 16, 20], [8, 12, 36], [15, 39, 38, 27]]
[[21, 4, 31], [36, 14, 2], [19, 10, 0], [7, 39, 27], [35, 40, 12], [13, 32, 5], [33, 37, 1], [26, 30, 9], [34, 22, 23], [25, 29, 17], [18, 8, 42], [3, 38, 24], [16, 15, 6], [20, 41, 28, 11]]
[[27, 31, 16], [24, 4, 41], [7, 23, 3], [22, 14, 25], [37, 26, 0], [6, 18, 8], [20, 40, 21], [13, 36, 5], [39, 42, 29], [1, 12, 33], [34, 2, 11], [17, 38, 19], [9, 32, 15], [30, 35, 28, 10]]
[[39, 4, 42], [1, 29, 33], [34, 13, 11], [17, 9, 8], [20, 18, 27], [36, 10, 7], [28, 15, 6], [2, 30, 32], [16, 24, 40], [26, 38, 41], [0, 37, 21], [25, 22, 14], [12, 23, 3], [5, 35, 19, 31]]
[[24, 15, 18], [0, 19, 7], [35, 27, 33], [41, 37, 12], [22, 42, 13], [2, 11, 31], [40, 29, 4], [1, 36, 23], [6, 25, 10], [21, 17, 38], [39, 26, 30], [9, 16, 20], [8, 32, 14], [34, 5, 3, 28]]
[[27, 31, 18], [42, 26, 2], [5, 37, 23], [38, 21, 13], [0, 35, 33], [17, 30, 16], [1, 20, 25], [14, 40, 41], [3, 29, 34], [12, 6, 7], [11, 15, 8], [10, 36, 28], [32, 24, 9], [39, 4, 22, 19]]
[[20, 17, 10], [12, 26, 27], [34, 28, 31], [36, 6, 32], [4, 1, 0], [7, 18, 29], [23, 25, 30], [21, 14, 41], [3, 40, 35], [13, 33, 19], [37, 2, 5], [16, 15, 22], [38, 8, 39], [24, 11, 42, 9]]
[[25, 37, 4], [31, 28, 14], [7, 36, 24], [34, 8, 0], [38, 18, 33], [27, 19, 10], [2, 42, 23], [6, 26, 39], [35, 21, 22], [13, 12, 17], [11, 32, 20], [9, 40, 1], [3, 41, 15], [5, 16, 30, 29]]
[[41, 39, 25], [4, 2, 40], [14, 29, 24], [13, 34, 37], [32, 42, 27], [12, 16, 35], [10, 33, 21], [6, 17, 11], [5, 19, 30], [36, 7, 38], [0, 1, 31], [22, 26, 20], [8, 15, 23], [9, 18, 3, 28]]
[[9, 1, 33], [10, 2, 4], [17, 25, 40], [36, 24, 20], [27, 28, 21], [19, 8, 39], [16, 30, 14], [22, 15, 41], [42, 6, 26], [29, 7, 23], [35, 13, 3], [0, 11, 18], [5, 32, 34], [37, 31, 38, 12]]
[[21, 33, 19], [16, 17, 30], [15, 20, 31], [7, 26, 4], [5, 36, 40], [2, 9, 27], [38, 24, 22], [28, 11, 8], [32, 13, 18], [25, 35, 6], [29, 0, 23], [12, 14, 1], [39, 37, 34], [41, 42, 3, 10]]
[[38, 25, 4], [40, 26, 15], [18, 11, 34], [5, 33, 3], [21, 14, 27], [7, 39, 13], [19, 12, 36], [32, 17, 31], [22, 37, 1], [29, 23, 30], [9, 24, 35], [20, 10, 42], [6, 2, 0], [28, 16, 41, 8]]
[[32, 27, 23], [28, 12, 33], [29, 41, 5], [22, 8, 18], [13, 0, 9], [4, 35, 42], [6, 37, 26], [20, 3, 39], [1, 30, 38], [21, 40, 7], [16, 25, 24], [2, 31, 15], [17, 14, 11], [10, 19, 34, 36]]
[[13, 39, 16], [33, 29, 32], [19, 9, 17], [21, 41, 12], [24, 3, 28], [18, 22, 4], [35, 20, 11], [23, 15, 2], [1, 42, 7], [8, 31, 27], [26, 6, 10], [25, 38, 37], [40, 5, 34], [30, 0, 14, 36]]
[[2, 33, 9], [20, 26, 36], [19, 34, 8], [12, 21, 5], [37, 10, 6], [14, 24, 1], [29, 41, 28], [4, 15, 31], [23, 17, 30], [18, 0, 35], [16, 3, 13], [27, 25, 42], [11, 39, 40], [32, 22, 38, 7]]
[[25, 33, 38], [34, 39, 15], [36, 0, 23], [29, 24, 35], [37, 27, 10], [14, 22, 11], [13, 1, 16], [32, 18, 7], [4, 20, 17], [26, 31, 3], [19, 9, 42], [12, 8, 30], [2, 21, 6], [41, 5, 40, 28]]
[[27, 6, 18], [9, 32, 2], [0, 42, 38], [11, 14, 37], [17, 26, 34], [35, 12, 22], [28, 31, 3], [5, 1, 29], [15, 16, 33], [13, 39, 19], [20, 36, 41], [7, 40, 23], [30, 10, 21], [24, 25, 4, 8]]
[[7, 16, 2], [37, 1, 4], [13, 3, 27], [32, 42, 15], [9, 10, 40], [28, 18, 17], [39, 26, 24], [0, 34, 12], [22, 21, 38], [5, 29, 23], [35, 19, 14], [20, 25, 33], [30, 11, 6], [31, 41, 8, 36]]
[[23, 9, 38], [13, 3, 10], [27, 0, 17], [29, 40, 16], [8, 37, 12], [32, 42, 19], [31, 26, 34], [20, 14, 21], [18, 35, 6], [15, 7, 39], [24, 1, 33], [41, 25, 5], [4, 11, 2], [28, 36, 30, 22]]
