[[22, 37, 13], [1, 23, 21], [7, 24, 34], [6, 9, 26], [33, 16, 5], [15, 2, 0], [20, 27, 11], [30, 35, 18], [3, 17, 25], [28, 32, 10], [8, 4, 12, 36], [31, 29, 14, 19]]
[[37, 1, 7], [25, 17, 15], [19, 33, 11], [29, 27, 2], [20, 5, 35], [6, 30, 4], [14, 3, 16], [36, 28, 8], [12, 24, 22], [13, 32, 26], [31, 34, 9, 21], [18, 23, 0, 10]]
[[25, 36, 23], [34, 33, 19], [35, 6, 10], [26, 4, 27], [2, 9, 11], [15, 16, 21], [8, 12, 1], [7, 5, 17], [30, 20, 28], [24, 3, 29], [13, 22, 37, 14], [31, 18, 32, 0]]
[[36, 37, 19], [8, 3, 13], [21, 12, 10], [2, 20, 24], [15, 31, 25], [14, 1, 30], [7, 6, 26], [18, 23, 33], [29, 5, 22], [27, 4, 34], [11, 32, 28, 17], [9, 16, 0, 35]]
[[18, 4, 35], [5, 26, 19], [27, 31, 28], [17, 12, 6], [25, 24, 10], [11, 32, 13], [36, 21, 33], [37, 7, 29], [30, 3, 22], [20, 9, 2], [15, 1, 16, 0], [14, 34, 23, 8]]
[[33, 0, 5], [14, 25, 31], [28, 7, 32], [36, 19, 20], [4, 35, 3], [9, 21, 29], [12, 30, 18], [11, 27, 34], [17, 24, 6], [37, 2, 8], [1, 23, 13, 10], [26, 16, 15, 22]]
[[10, 37, 16], [30, 1, 36], [14, 20, 2], [11, 17, 18], [34, 21, 22], [32, 29, 24], [13, 27, 6], [12, 35, 31], [26, 15, 9], [3, 19, 23], [28, 8, 0, 33], [4, 5, 25, 7]]
[[12, 25, 27], [23, 7, 13], [26, 29, 37], [20, 11, 0], [21, 24, 6], [33, 22, 28], [30, 36, 3], [31, 35, 16], [1, 32, 8], [5, 19, 17], [4, 18, 9, 34], [14, 15, 2, 10]]
[[5, 13, 28], [22, 15, 30], [4, 32, 19], [10, 14, 6], [27, 37, 17], [2, 26, 18], [11, 36, 9], [8, 35, 31], [24, 23, 0], [29, 12, 20], [33, 7, 3, 21], [25, 16, 1, 34]]
[[7, 22, 24], [1, 30, 36], [9, 13, 17], [19, 28, 4], [10, 26, 18], [31, 29, 23], [8, 0, 21], [11, 12, 16], [6, 33, 3], [34, 14, 25], [37, 2, 35, 27], [32, 20, 15, 5]]
[[30, 25, 17], [4, 19, 21], [9, 26, 16], [8, 14, 13], [23, 11, 31], [20, 12, 1], [7, 27, 18], [32, 37, 5], [33, 10, 24], [36, 34, 22], [6, 0, 28, 2], [3, 29, 15, 35]]
[[29, 4, 32], [12, 2, 28], [7, 35, 6], [18, 34, 1], [9, 31, 30], [24, 37, 33], [10, 27, 22], [36, 25, 19], [16, 21, 3], [26, 15, 20], [17, 0, 13, 8], [11, 14, 5, 23]]
[[19, 28, 3], [13, 24, 9], [35, 6, 11], [15, 12, 36], [32, 20, 34], [14, 27, 37], [30, 10, 21], [2, 17, 5], [29, 4, 0], [1, 25, 22], [8, 18, 16, 23], [7, 26, 31, 33]]
[[16, 15, 19], [31, 17, 0], [30, 21, 33], [11, 7, 2], [23, 8, 22], [13, 9, 4], [26, 3, 27], [12, 36, 20], [32, 6, 28], [24, 18, 1], [5, 10, 29, 25], [35, 37, 34, 14]]
[[14, 1, 16], [35, 15, 18], [28, 24, 20], [12, 34, 22], [6, 8, 36], [33, 3, 21], [5, 25, 30], [11, 23, 37], [32, 10, 2], [7, 4, 31], [29, 26, 0, 17], [27, 13, 9, 19]]
[[35, 1, 15], [18, 6, 28], [5, 13, 27], [25, 34, 0], [29, 9, 14], [37, 36, 24], [12, 4, 22], [19, 2, 30], [33, 3, 17], [21, 10, 23], [8, 16, 11, 31], [32, 26, 20, 7]]
[[8, 24, 15], [22, 16, 4], [10, 2, 26], [29, 23, 14], [37, 34, 28], [21, 9, 18], [0, 6, 3], [19, 31, 25], [32, 30, 5], [12, 20, 17], [35, 7, 36, 11], [27, 33, 13, 1]]
[[28, 15, 20], [17, 0, 25], [35, 7, 31], [37, 26, 23], [5, 13, 2], [12, 36, 14], [6, 30, 27], [33, 21, 22], [11, 29, 32], [8, 1, 19], [24, 10, 16, 18], [4, 3, 9, 34]]
[[7, 18, 4], [30, 1, 37], [25, 21, 19], [26, 23, 12], [3, 35, 32], [10, 27, 6], [8, 17, 15], [36, 9, 22], [28, 13, 14], [34, 20, 11], [31, 5, 0, 2], [16, 33, 29, 24]]
[[33, 1, 8], [12, 2, 16], [4, 36, 27], [30, 26, 22], [23, 19, 3], [21, 15, 18], [14, 25, 17], [0, 13, 29], [31, 9, 6], [28, 37, 10], [20, 34, 32, 5], [24, 7, 11, 35]]
[[21, 30, 9], [25, 33, 13], [19, 16, 17], [2, 11, 15], [31, 3, 14], [0, 26, 4], [20, 29, 32], [6, 35, 22], [1, 37, 10], [28, 5, 27], [12, 8, 7, 23], [36, 24, 34, 18]]
[[35, 27, 15], [8, 23, 14], [29, 7, 18], [6, 36, 24], [1, 12, 25], [17, 26, 19], [11, 28, 0], [9, 34, 22], [3, 10, 4], [32, 16, 31], [2, 33, 37, 20], [21, 5, 30, 13]]
[[9, 22, 37], [11, 25, 34], [4, 24, 18], [21, 31, 1], [0, 8, 6], [5, 35, 27], [32, 36, 33], [26, 29, 12], [20, 17, 19], [28, 30, 23], [2, 13, 7, 16], [10, 14, 3, 15]]
[[9, 33, 31], [28, 35, 14], [8, 25, 19], [5, 0, 15], [22, 12, 30], [11, 6, 27], [37, 4, 23], [16, 34, 10], [20, 2, 17], [3, 18, 26], [24, 1, 21, 13], [29, 32, 7, 36]]
