[[28, 38, 31], [15, 42, 41], [27, 8, 21], [26, 39, 9], [18, 23, 40], [7, 4, 13], [6, 34, 19], [17, 16, 29], [14, 1, 32], [10, 36, 37], [44, 33, 22], [2, 0, 35], [24, 25, 12], [5, 43, 11], [30, 3, 20]]
[[42, 26, 21], [3, 35, 39], [20, 37, 4], [7, 9, 6], [22, 1, 28], [0, 13, 2], [27, 36, 17], [30, 12, 23], [31, 16, 5], [41, 29, 25], [19, 33, 44], [18, 32, 14], [15, 8, 40], [11, 34, 10], [43, 24, 38]]
[[37, 42, 31], [15, 1, 12], [21, 13, 34], [9, 32, 24], [35, 4, 5], [44, 43, 41], [7, 10, 17], [26, 14, 11], [16, 25, 20], [30, 3, 38], [39, 27, 8], [33, 29, 19], [18, 0, 6], [36, 28, 22], [23, 40, 2]]
[[9, 16, 37], [8, 6, 29], [22, 43, 7], [31, 18, 35], [42, 20, 1], [12, 30, 19], [36, 5, 40], [44, 10, 28], [17, 38, 25], [11, 23, 2], [41, 3, 39], [24, 27, 34], [0, 26, 21], [15, 32, 13], [4, 14, 33]]
[[35, 4, 1], [40, 17, 18], [42, 31, 37], [32, 8, 6], [41, 43, 11], [38, 5, 29], [2, 26, 14], [34, 24, 15], [12, 44, 9], [0, 22, 25], [27, 19, 30], [33, 28, 23], [7, 13, 21], [16, 39, 10], [20, 36, 3]]
[[24, 28, 17], [7, 1, 6], [40, 22, 18], [23, 10, 34], [20, 25, 0], [41, 44, 26], [42, 27, 4], [30, 36, 13], [19, 2, 21], [12, 39, 38], [35, 29, 37], [8, 5, 11], [16, 14, 32], [9, 15, 31], [3, 43, 33]]
[[1, 24, 7], [19, 3, 33], [10, 31, 41], [22, 11, 40], [2, 26, 9], [30, 29, 27], [23, 38, 8], [14, 43, 35], [42, 0, 17], [36, 13, 18], [21, 20, 5], [37, 12, 15], [32, 6, 16], [28, 34, 4], [39, 25, 44]]
[[3, 9, 22], [33, 27, 43], [37, 6, 4], [24, 11, 23], [0, 26, 36], [38, 30, 12], [31, 29, 2], [8, 34, 15], [28, 14, 25], [19, 39, 20], [21, 5, 18], [10, 40, 32], [42, 1, 41], [17, 7, 35], [16, 44, 13]]
[[0, 3, 20], [12, 18, 41], [17, 15, 10], [36, 34, 32], [16, 5, 8], [26, 21, 7], [6, 40, 24], [31, 22, 44], [25, 11, 14], [23, 28, 4], [38, 9, 29], [33, 37, 43], [35, 27, 39], [42, 30, 2], [19, 1, 13]]
[[0, 22, 25], [39, 21, 15], [24, 9, 10], [32, 33, 16], [30, 43, 11], [20, 1, 18], [28, 23, 5], [7, 31, 44], [36, 6, 4], [14, 19, 26], [3, 41, 12], [27, 13, 8], [42, 35, 17], [38, 2, 40], [37, 34, 29]]
[[14, 4, 25], [15, 21, 35], [19, 6, 32], [26, 37, 20], [16, 11, 13], [29, 17, 9], [43, 36, 44], [41, 22, 24], [2, 39, 18], [12, 8, 27], [7, 33, 34], [5, 42, 1], [28, 23, 38], [0, 31, 40], [3, 30, 10]]
[[35, 7, 21], [22, 39, 11], [38, 5, 4], [42, 24, 23], [16, 1, 44], [37, 43, 0], [26, 28, 12], [25, 18, 8], [3, 33, 29], [9, 15, 20], [6, 14, 13], [17, 40, 10], [19, 2, 32], [27, 41, 36], [34, 31, 30]]
[[29, 0, 10], [30, 44, 12], [13, 34, 19], [27, 28, 20], [6, 17, 7], [42, 24, 9], [15, 36, 32], [25, 1, 11], [18, 37, 16], [39, 33, 38], [2, 40, 14], [23, 26, 31], [8, 35, 43], [4, 22, 21], [41, 5, 3]]
[[7, 39, 29], [16, 17, 23], [43, 37, 28], [6, 10, 8], [5, 13, 18], [42, 12, 21], [38, 30, 14], [1, 35, 40], [36, 19, 32], [3, 33, 34], [11, 22, 15], [27, 9, 44], [31, 41, 4], [0, 20, 26], [25, 24, 2]]
[[21, 41, 8], [22, 44, 43], [5, 24, 25], [2, 20, 4], [6, 19, 38], [7, 12, 33], [14, 42, 27], [39, 34, 18], [30, 28, 32], [37, 0, 3], [16, 17, 23], [36, 9, 1], [29, 11, 13], [10, 15, 35], [40, 26, 31]]
[[5, 34, 35], [6, 25, 39], [16, 19, 32], [36, 40, 2], [29, 23, 37], [7, 21, 9], [3, 18, 41], [33, 4, 11], [42, 12, 44], [1, 26, 17], [30, 0, 15], [20, 13, 14], [27, 28, 10], [22, 8, 43], [38, 31, 24]]
[[8, 14, 26], [30, 25, 38], [16, 29, 7], [23, 33, 5], [42, 39, 24], [1, 3, 37], [44, 4, 15], [34, 13, 43], [40, 36, 6], [19, 35, 0], [18, 20, 12], [22, 11, 2], [17, 27, 21], [41, 32, 28], [10, 9, 31]]
[[10, 16, 44], [6, 14, 2], [21, 25, 12], [5, 11, 22], [23, 43, 30], [26, 35, 8], [9, 40, 20], [37, 3, 42], [18, 17, 34], [0, 31, 28], [7, 4, 1], [13, 39, 15], [33, 32, 27], [19, 24, 29], [41, 38, 36]]
[[40, 21, 28], [26, 18, 24], [39, 22, 4], [7, 9, 42], [20, 5, 27], [6, 33, 29], [17, 15, 8], [25, 0, 30], [3, 23, 44], [41, 13, 10], [34, 36, 2], [38, 16, 19], [35, 37, 31], [11, 14, 12], [43, 1, 32]]
[[21, 4, 23], [16, 10, 14], [28, 32, 42], [44, 31, 39], [15, 9, 18], [11, 5, 8], [17, 30, 27], [19, 37, 20], [35, 34, 26], [7, 38, 3], [1, 41, 33], [29, 13, 25], [12, 43, 22], [0, 2, 24], [6, 36, 40]]
[[5, 22, 9], [40, 33, 30], [41, 25, 23], [36, 4, 12], [21, 35, 13], [34, 14, 18], [39, 31, 27], [38, 28, 2], [44, 20, 24], [43, 37, 32], [6, 19, 42], [3, 16, 10], [11, 0, 7], [8, 15, 26], [29, 1, 17]]
[[32, 12, 5], [33, 36, 19], [31, 39, 30], [6, 21, 15], [41, 44, 24], [16, 42, 3], [1, 18, 40], [34, 2, 27], [43, 26, 38], [35, 29, 20], [22, 7, 37], [17, 23, 14], [0, 13, 25], [4, 9, 11], [28, 10, 8]]
[[2, 32, 23], [39, 16, 10], [1, 33, 15], [5, 42, 21], [20, 25, 6], [30, 18, 0], [13, 35, 8], [34, 38, 27], [31, 17, 41], [24, 19, 28], [7, 40, 29], [9, 37, 26], [44, 11, 14], [3, 22, 12], [43, 4, 36]]
[[1, 21, 16], [36, 29, 39], [12, 6, 26], [17, 5, 9], [14, 37, 27], [18, 34, 4], [30, 11, 35], [43, 13, 44], [7, 28, 15], [38, 31, 10], [3, 25, 32], [22, 42, 40], [0, 41, 8], [20, 24, 23], [33, 2, 19]]
[[3, 43, 23], [32, 34, 0], [17, 38, 41], [29, 6, 35], [4, 5, 19], [18, 37, 2], [31, 21, 33], [28, 26, 25], [39, 13, 12], [40, 20, 14], [8, 30, 10], [1, 22, 24], [27, 15, 7], [36, 9, 44], [42, 11, 16]]
[[3, 8, 22], [38, 0, 1], [25, 18, 33], [31, 6, 17], [43, 26, 30], [10, 29, 21], [42, 20, 16], [2, 15, 40], [44, 9, 35], [12, 23, 11], [36, 7, 4], [14, 41, 28], [5, 27, 34], [37, 13, 32], [39, 24, 19]]
[[6, 22, 8], [41, 0, 5], [33, 43, 11], [15, 21, 32], [29, 37, 40], [17, 26, 18], [13, 19, 2], [7, 34, 16], [9, 20, 31], [1, 4, 27], [35, 12, 42], [14, 23, 39], [28, 25, 36], [24, 10, 30], [38, 44, 3]]
[[7, 26, 5], [20, 12, 44], [24, 0, 13], [18, 22, 33], [11, 34, 42], [8, 39, 30], [1, 4, 28], [16, 14, 3], [36, 2, 41], [21, 27, 15], [43, 35, 6], [9, 37, 10], [32, 38, 40], [31, 25, 23], [29, 17, 19]]
[[11, 27, 23], [36, 17, 32], [35, 15, 22], [19, 26, 29], [14, 44, 10], [1, 5, 41], [16, 39, 38], [18, 40, 9], [13, 37, 42], [24, 0, 43], [31, 21, 30], [4, 28, 34], [25, 6, 2], [20, 12, 7], [8, 33, 3]]
[[39, 44, 17], [15, 10, 0], [38, 42, 3], [27, 2, 28], [19, 6, 33], [8, 4, 32], [43, 29, 11], [31, 25, 36], [5, 20, 30], [9, 7, 16], [22, 13, 23], [34, 12, 37], [24, 41, 18], [1, 26, 40], [35, 14, 21]]
[[30, 5, 40], [16, 17, 10], [31, 42, 21], [6, 32, 26], [2, 35, 3], [33, 13, 22], [23, 39, 15], [8, 7, 18], [36, 34, 38], [4, 37, 1], [20, 9, 41], [24, 27, 25], [28, 0, 43], [14, 19, 44], [29, 12, 11]]
[[14, 8, 6], [28, 27, 2], [12, 25, 0], [32, 22, 4], [23, 37, 38], [40, 43, 20], [10, 42, 15], [41, 17, 26], [19, 9, 34], [11, 33, 29], [1, 13, 44], [21, 3, 31], [36, 39, 7], [35, 24, 5], [16, 18, 30]]
[[9, 36, 19], [18, 41, 4], [17, 0, 26], [27, 10, 6], [35, 16, 42], [20, 37, 5], [39, 28, 30], [3, 7, 44], [23, 32, 21], [31, 22, 14], [1, 12, 2], [43, 15, 34], [8, 24, 38], [13, 11, 25], [40, 29, 33]]
[[38, 41, 39], [14, 23, 12], [11, 36, 31], [4, 13, 37], [1, 21, 5], [27, 40, 2], [24, 18, 6], [42, 43, 29], [20, 28, 35], [15, 17, 3], [44, 0, 32], [34, 9, 30], [33, 10, 7], [25, 8, 26], [19, 22, 16]]
[[35, 0, 33], [12, 19, 9], [29, 32, 11], [27, 39, 14], [37, 24, 44], [34, 30, 22], [42, 26, 20], [43, 10, 5], [16, 8, 6], [15, 17, 28], [2, 3, 38], [41, 21, 31], [13, 18, 7], [40, 36, 1], [4, 23, 25]]
[[41, 40, 30], [16, 23, 15], [11, 5, 34], [42, 32, 19], [17, 7, 1], [3, 27, 21], [28, 0, 37], [38, 13, 6], [14, 35, 29], [12, 24, 26], [9, 8, 39], [10, 20, 22], [25, 43, 44], [18, 31, 2], [4, 33, 36]]
[[28, 42, 19], [14, 33, 7], [26, 5, 35], [11, 4, 17], [32, 0, 44], [18, 2, 23], [3, 25, 41], [1, 12, 8], [13, 9, 40], [6, 31, 21], [43, 34, 24], [39, 37, 15], [16, 30, 27], [38, 29, 22], [20, 10, 36]]
[[8, 13, 42], [35, 37, 31], [38, 33, 11], [0, 32, 25], [14, 34, 30], [28, 5, 1], [7, 16, 41], [17, 26, 18], [24, 20, 29], [21, 44, 43], [6, 36, 3], [12, 22, 2], [9, 10, 4], [19, 39, 15], [23, 40, 27]]
[[39, 17, 11], [5, 9, 13], [8, 41, 16], [25, 38, 34], [32, 0, 15], [12, 44, 22], [3, 36, 28], [43, 35, 4], [1, 40, 30], [7, 42, 14], [23, 26, 20], [19, 33, 37], [27, 21, 31], [6, 18, 2], [24, 29, 10]]
[[6, 13, 29], [35, 26, 36], [31, 11, 23], [34, 44, 32], [7, 41, 2], [14, 27, 42], [12, 10, 25], [15, 17, 33], [40, 9, 24], [28, 20, 43], [30, 5, 8], [37, 18, 16], [0, 3, 4], [1, 21, 19], [39, 38, 22]]
[[31, 41, 26], [44, 30, 25], [10, 9, 42], [0, 24, 39], [12, 4, 11], [23, 18, 3], [28, 20, 43], [40, 21, 2], [36, 35, 6], [15, 33, 22], [32, 19, 38], [17, 16, 5], [1, 14, 34], [27, 7, 13], [37, 29, 8]]
[[43, 24, 44], [6, 4, 13], [5, 27, 36], [23, 29, 30], [28, 25, 19], [9, 31, 18], [0, 11, 15], [42, 7, 34], [37, 1, 10], [33, 3, 39], [22, 26, 41], [38, 14, 8], [35, 12, 20], [32, 21, 40], [16, 17, 2]]
[[14, 9, 29], [16, 23, 37], [17, 3, 26], [15, 33, 4], [30, 19, 7], [2, 10, 34], [20, 39, 13], [41, 38, 40], [28, 0, 32], [12, 43, 1], [6, 36, 5], [24, 35, 27], [11, 42, 25], [21, 18, 31], [22, 44, 8]]
[[40, 43, 2], [31, 6, 0], [8, 17, 30], [19, 7, 33], [29, 24, 1], [22, 16, 3], [36, 4, 13], [44, 41, 14], [5, 38, 20], [10, 34, 15], [21, 39, 28], [27, 9, 37], [12, 42, 11], [35, 25, 32], [23, 18, 26]]
[[29, 12, 13], [21, 28, 36], [3, 20, 26], [23, 30, 31], [19, 25, 0], [34, 10, 1], [40, 9, 22], [11, 15, 4], [39, 32, 2], [27, 8, 24], [33, 35, 41], [38, 44, 5], [37, 17, 14], [7, 43, 16], [6, 18, 42]]
[[32, 4, 30], [43, 35, 20], [0, 16, 2], [36, 18, 38], [9, 17, 1], [6, 44, 19], [12, 22, 34], [26, 25, 11], [27, 13, 37], [14, 5, 29], [7, 42, 21], [41, 15, 39], [10, 8, 28], [23, 33, 31], [3, 40, 24]]
[[22, 41, 19], [18, 32, 11], [2, 21, 25], [40, 10, 1], [38, 24, 23], [16, 15, 8], [14, 4, 34], [6, 26, 12], [27, 7, 37], [5, 39, 3], [17, 13, 0], [42, 30, 29], [31, 36, 43], [9, 35, 44], [33, 28, 20]]
[[11, 30, 40], [31, 21, 34], [19, 26, 9], [1, 35, 7], [14, 42, 6], [22, 44, 4], [36, 28, 27], [3, 29, 25], [32, 23, 10], [41, 2, 17], [13, 15, 43], [39, 5, 24], [20, 33, 8], [38, 37, 16], [12, 0, 18]]
[[26, 29, 44], [0, 40, 2], [21, 43, 28], [20, 12, 25], [18, 34, 1], [11, 24, 30], [38, 8, 4], [33, 23, 36], [22, 7, 3], [35, 10, 9], [17, 32, 5], [31, 15, 37], [16, 6, 42], [39, 41, 19], [14, 27, 13]]
[[38, 8, 9], [29, 40, 3], [35, 11, 37], [10, 22, 13], [44, 42, 25], [41, 28, 5], [30, 15, 14], [21, 7, 43], [4, 27, 20], [16, 19, 36], [2, 0, 1], [33, 17, 34], [6, 31, 32], [24, 18, 26], [12, 23, 39]]
[[44, 38, 7], [41, 27, 42], [6, 33, 31], [17, 34, 43], [14, 5, 37], [19, 22, 32], [23, 8, 24], [13, 16, 30], [18, 21, 26], [0, 3, 25], [9, 39, 15], [10, 11, 20], [1, 12, 36], [40, 35, 28], [2, 29, 4]]
[[44, 7, 19], [10, 17, 0], [1, 36, 30], [38, 22, 39], [13, 2, 27], [15, 21, 20], [34, 8, 26], [11, 3, 23], [41, 12, 37], [16, 29, 5], [35, 14, 31], [6, 42, 25], [32, 33, 43], [28, 9, 24], [40, 18, 4]]
[[34, 38, 21], [16, 32, 1], [25, 37, 2], [19, 15, 35], [29, 18, 13], [30, 23, 22], [41, 28, 4], [39, 42, 40], [17, 36, 10], [20, 11, 5], [8, 0, 3], [44, 9, 24], [12, 27, 33], [26, 6, 31], [14, 43, 7]]
[[30, 8, 15], [3, 33, 28], [14, 38, 4], [24, 7, 44], [1, 29, 12], [40, 23, 17], [41, 0, 43], [18, 19, 11], [32, 2, 20], [21, 5, 35], [6, 39, 22], [37, 10, 31], [42, 25, 9], [36, 34, 16], [26, 27, 13]]
[[42, 37, 17], [7, 15, 14], [33, 8, 10], [34, 20, 27], [1, 22, 29], [11, 9, 19], [41, 26, 32], [44, 6, 3], [30, 13, 28], [5, 12, 23], [43, 36, 2], [0, 31, 35], [38, 16, 24], [21, 4, 18], [40, 39, 25]]
[[9, 35, 43], [21, 0, 32], [19, 33, 28], [30, 4, 34], [39, 20, 27], [14, 2, 37], [18, 6, 24], [16, 40, 26], [23, 5, 1], [11, 3, 44], [42, 7, 38], [17, 36, 31], [25, 41, 22], [8, 29, 13], [15, 10, 12]]
[[38, 26, 7], [21, 43, 23], [19, 20, 5], [18, 34, 41], [10, 37, 31], [17, 9, 39], [28, 4, 2], [14, 8, 12], [33, 29, 15], [6, 27, 11], [22, 32, 25], [24, 44, 30], [16, 40, 1], [35, 13, 3], [0, 36, 42]]
[[1, 44, 18], [21, 11, 34], [31, 20, 32], [33, 13, 35], [26, 3, 36], [10, 22, 4], [27, 41, 6], [0, 28, 43], [15, 39, 23], [16, 19, 12], [40, 8, 38], [17, 42, 25], [2, 5, 30], [29, 24, 37], [9, 7, 14]]
[[10, 41, 32], [2, 39, 0], [9, 34, 19], [11, 31, 6], [42, 7, 35], [22, 1, 5], [28, 16, 12], [30, 15, 36], [18, 37, 25], [33, 24, 21], [20, 3, 23], [8, 14, 4], [13, 27, 43], [29, 26, 17], [44, 40, 38]]
[[34, 15, 36], [26, 31, 44], [19, 33, 21], [17, 5, 37], [25, 22, 42], [4, 13, 11], [14, 12, 1], [7, 3, 0], [16, 35, 30], [20, 2, 43], [32, 6, 9], [27, 24, 23], [29, 10, 38], [39, 8, 18], [40, 28, 41]]
[[10, 27, 14], [31, 35, 24], [32, 7, 39], [12, 15, 42], [29, 17, 2], [4, 36, 26], [38, 33, 6], [8, 11, 16], [25, 13, 44], [0, 22, 23], [20, 1, 28], [43, 37, 40], [18, 19, 3], [30, 41, 9], [5, 21, 34]]
[[16, 32, 42], [25, 0, 10], [24, 8, 11], [1, 40, 30], [3, 33, 37], [2, 31, 43], [39, 41, 7], [28, 22, 21], [29, 4, 12], [19, 26, 20], [36, 6, 34], [27, 18, 38], [9, 17, 15], [44, 13, 35], [5, 23, 14]]
[[29, 42, 30], [34, 43, 19], [14, 44, 31], [9, 20, 23], [39, 10, 38], [25, 6, 8], [37, 12, 5], [33, 18, 16], [41, 36, 2], [4, 7, 11], [24, 15, 40], [13, 27, 1], [21, 28, 0], [35, 3, 22], [26, 17, 32]]
[[29, 2, 31], [35, 1, 7], [27, 42, 21], [15, 22, 10], [6, 24, 4], [36, 40, 5], [43, 11, 28], [41, 38, 25], [13, 23, 8], [33, 20, 19], [37, 32, 14], [44, 16, 34], [3, 12, 18], [30, 0, 9], [39, 26, 17]]
[[17, 18, 15], [2, 32, 40], [31, 22, 19], [24, 28, 6], [1, 26, 10], [13, 43, 4], [44, 14, 29], [23, 0, 42], [34, 39, 16], [36, 25, 33], [37, 38, 11], [9, 30, 35], [8, 21, 41], [27, 20, 5], [3, 12, 7]]
[[30, 29, 35], [16, 3, 23], [26, 9, 25], [10, 2, 31], [12, 18, 37], [20, 40, 19], [8, 22, 0], [39, 38, 27], [7, 4, 41], [1, 17, 34], [13, 42, 14], [43, 21, 5], [33, 15, 24], [36, 6, 11], [28, 32, 44]]
[[0, 24, 19], [8, 3, 39], [1, 18, 33], [43, 38, 17], [26, 14, 36], [29, 2, 15], [27, 13, 35], [25, 42, 32], [22, 34, 9], [40, 7, 6], [23, 4, 16], [21, 44, 10], [31, 30, 5], [37, 20, 28], [12, 41, 11]]
[[39, 24, 17], [11, 23, 12], [37, 36, 1], [27, 34, 43], [35, 3, 31], [32, 19, 0], [18, 4, 16], [38, 6, 20], [8, 28, 25], [22, 44, 7], [29, 30, 14], [42, 33, 2], [15, 21, 41], [10, 40, 9], [5, 13, 26]]
[[10, 26, 38], [27, 20, 30], [12, 11, 14], [31, 29, 33], [22, 44, 40], [0, 4, 41], [3, 35, 2], [15, 37, 43], [42, 8, 6], [9, 16, 17], [25, 13, 19], [18, 34, 32], [39, 28, 23], [21, 7, 5], [36, 24, 1]]
[[15, 23, 24], [27, 20, 40], [6, 30, 8], [26, 44, 22], [39, 1, 16], [19, 21, 2], [5, 35, 11], [33, 38, 7], [34, 12, 37], [29, 9, 25], [18, 41, 0], [32, 31, 10], [36, 13, 4], [43, 17, 28], [42, 14, 3]]
[[2, 43, 33], [38, 17, 39], [18, 5, 25], [22, 34, 11], [15, 44, 20], [6, 7, 41], [40, 30, 37], [26, 19, 4], [14, 24, 12], [27, 42, 8], [23, 1, 36], [16, 3, 32], [13, 28, 35], [10, 0, 21], [29, 9, 31]]
[[41, 31, 35], [43, 9, 15], [25, 37, 24], [14, 5, 40], [6, 7, 0], [27, 33, 38], [10, 26, 21], [4, 18, 12], [19, 23, 1], [22, 3, 30], [39, 17, 42], [29, 44, 34], [36, 2, 11], [8, 20, 32], [28, 16, 13]]
[[44, 17, 0], [27, 23, 38], [24, 29, 16], [13, 37, 15], [9, 34, 26], [42, 2, 32], [11, 31, 40], [43, 10, 3], [4, 21, 30], [6, 33, 20], [28, 1, 41], [19, 12, 7], [36, 14, 39], [25, 22, 8], [18, 5, 35]]
[[3, 13, 28], [38, 2, 36], [23, 42, 15], [37, 0, 20], [7, 34, 24], [12, 17, 19], [9, 31, 4], [11, 40, 22], [43, 39, 18], [16, 25, 5], [32, 1, 41], [6, 35, 26], [21, 10, 14], [44, 29, 27], [8, 33, 30]]
[[27, 29, 8], [5, 34, 14], [41, 21, 26], [4, 15, 2], [1, 19, 24], [20, 30, 25], [32, 31, 23], [13, 18, 33], [40, 37, 44], [35, 9, 22], [0, 39, 17], [38, 42, 36], [16, 12, 10], [3, 6, 43], [28, 11, 7]]
[[27, 21, 9], [2, 42, 13], [24, 22, 4], [31, 12, 0], [6, 30, 3], [40, 44, 38], [33, 32, 28], [39, 15, 29], [1, 8, 5], [23, 17, 10], [20, 11, 7], [37, 35, 25], [41, 18, 14], [19, 43, 16], [26, 34, 36]]
[[32, 2, 15], [23, 42, 25], [39, 29, 1], [44, 14, 35], [17, 26, 34], [6, 41, 28], [24, 19, 12], [18, 36, 13], [37, 27, 20], [4, 9, 38], [8, 21, 0], [11, 33, 40], [3, 43, 5], [16, 31, 22], [10, 30, 7]]
[[5, 23, 37], [15, 26, 43], [25, 9, 24], [19, 21, 34], [22, 33, 16], [18, 29, 1], [32, 35, 27], [8, 10, 13], [41, 28, 7], [36, 31, 39], [44, 3, 38], [11, 40, 6], [30, 17, 2], [14, 42, 20], [4, 12, 0]]
[[0, 7, 23], [24, 11, 14], [41, 4, 26], [16, 43, 28], [20, 32, 37], [40, 36, 19], [21, 22, 29], [6, 12, 9], [15, 5, 18], [3, 25, 39], [34, 13, 44], [10, 38, 42], [27, 35, 31], [17, 33, 2], [8, 1, 30]]
[[44, 4, 42], [10, 2, 21], [27, 35, 5], [23, 36, 14], [41, 39, 37], [8, 0, 17], [13, 12, 24], [11, 15, 26], [16, 1, 19], [20, 30, 22], [6, 9, 28], [31, 33, 34], [38, 25, 18], [3, 29, 32], [40, 43, 7]]
[[34, 44, 20], [5, 38, 26], [1, 2, 35], [12, 31, 29], [40, 33, 3], [43, 10, 15], [30, 23, 8], [42, 27, 7], [24, 36, 11], [19, 6, 22], [37, 41, 32], [18, 16, 25], [21, 9, 39], [28, 14, 4], [0, 17, 13]]
[[0, 32, 27], [5, 18, 16], [43, 30, 14], [9, 38, 19], [8, 4, 23], [17, 39, 44], [13, 11, 2], [37, 6, 24], [35, 3, 15], [33, 31, 28], [40, 41, 7], [10, 26, 1], [34, 12, 36], [29, 20, 42], [25, 22, 21]]
[[3, 10, 18], [23, 20, 41], [0, 5, 33], [17, 27, 21], [25, 39, 26], [37, 22, 43], [40, 38, 12], [14, 19, 28], [30, 16, 1], [31, 7, 13], [4, 24, 6], [8, 32, 42], [2, 9, 36], [11, 35, 15], [34, 29, 44]]
